Lever,Altitude_ft,Mach,Thrust_N,TSFC_kg_per_Ns,TSFC_unit_flag,Valid,Error
0.0,12000.0,0.48,2448.3,1.647036719356288e-05,kg/(N·s),1,
0.0,12000.0,0.5,2288.1,1.739347056509768e-05,kg/(N·s),1,
0.0,12000.0,0.52,2113.46,1.8510310107596073e-05,kg/(N·s),1,
0.0,12000.0,0.54,1938.82,1.9828349202091997e-05,kg/(N·s),1,
0.0,12000.0,0.56,1758.56,2.1422527522518424e-05,kg/(N·s),1,
0.0,12000.0,0.58,1572.6800000000005,2.3404888470636104e-05,kg/(N·s),1,
0.0,12000.0,0.6,1386.8,2.5918661667147388e-05,kg/(N·s),1,
0.0,12000.0,0.62,1188.428,2.940018242586004e-05,kg/(N·s),1,
0.0,12000.0,0.64,990.056,3.427684898631996e-05,kg/(N·s),1,
0.0,12000.0,0.66,789.6819999999999,4.18153129994099e-05,kg/(N·s),1,
0.0,12000.0,0.68,587.3059999999994,5.4817080023020424e-05,kg/(N·s),1,
0.0,12000.0,0.7000000000000001,384.9299999777969,8.149014106930958e-05,kg/(N·s),1,
0.0,12000.0,0.72,697.026,5.0469566415026136e-05,kg/(N·s),1,
0.0,12000.0,0.74,494.262,6.96355374275182e-05,kg/(N·s),1,
0.0,12000.0,0.76,1762.6200000000035,2.6609025201121028e-05,kg/(N·s),1,
0.0,12000.0,0.78,1576.6600000000037,2.9253485215582265e-05,kg/(N·s),1,
0.0,12000.0,0.8,1390.700000000004,3.260516286762056e-05,kg/(N·s),1,
0.0,12000.0,0.8200000000000001,1214.4040000000036,3.680257970164781e-05,kg/(N·s),1,
0.0,12000.0,0.84,1038.1080000000043,4.242564357465683e-05,kg/(N·s),1,
0.0,12000.0,0.86,868.1200000000041,5.0057134958300515e-05,kg/(N·s),1,
0.0,12000.0,0.88,704.4400000000041,6.094599965930354e-05,kg/(N·s),1,
0.0,12000.0,0.9,540.7600000000041,7.842665877653621e-05,kg/(N·s),1,
0.0,12000.0,0.92,395.2320000000039,0.00010638409845356556,kg/(N·s),1,
0.0,12000.0,0.9400000000000001,249.70400000000376,0.00016692884375099886,kg/(N·s),1,
0.0,12000.0,0.96,,,,0,The mach number is out of range.
0.0,12000.0,0.98,,,,0,The mach number is out of range.
0.0,12000.0,1.0,,,,0,The mach number is out of range.
0.0,14000.0,0.0,5035.1,6.555182618021489e-06,kg/(N·s),1,
0.0,14000.0,0.02,4829.9400000000005,6.832879911551696e-06,kg/(N·s),1,
0.0,14000.0,0.04,4624.78,7.135215080501127e-06,kg/(N·s),1,
0.0,14000.0,0.06,4433.86,7.441100981988605e-06,kg/(N·s),1,
0.0,14000.0,0.08,4257.18,7.747945823291473e-06,kg/(N·s),1,
0.0,14000.0,0.1,4080.5,8.081362578115426e-06,kg/(N·s),1,
0.0,14000.0,0.12,3927.4999999999995,8.393125397835774e-06,kg/(N·s),1,
0.0,14000.0,0.14,3774.4999999999995,8.730162935488147e-06,kg/(N·s),1,
0.0,14000.0,0.16,3631.0199999999995,9.07094976067331e-06,kg/(N·s),1,
0.0,14000.0,0.18,3497.0600000000004,9.413164200785802e-06,kg/(N·s),1,
0.0,14000.0,0.2,3363.1000000000004,9.782641015729535e-06,kg/(N·s),1,
0.0,14000.0,0.22,3243.78,1.0132746363810122e-05,kg/(N·s),1,
0.0,14000.0,0.24,3124.46,1.0509592057507537e-05,kg/(N·s),1,
0.0,14000.0,0.26,3008.5,1.0896858899783948e-05,kg/(N·s),1,
0.0,14000.0,0.28,2895.9,1.1294450775233952e-05,kg/(N·s),1,
0.0,14000.0,0.3,2783.3,1.172421226601516e-05,kg/(N·s),1,
0.0,14000.0,0.32,2674.2999999999997,1.2152862431290431e-05,kg/(N·s),1,
0.0,14000.0,0.34,2565.2999999999997,1.261793942228979e-05,kg/(N·s),1,
0.0,14000.0,0.36,2457.8,1.3107331760110667e-05,kg/(N·s),1,
0.0,14000.0,0.38,2351.7999999999997,1.3623437367123057e-05,kg/(N·s),1,
0.0,14000.0,0.4,2245.8,1.4188262534508861e-05,kg/(N·s),1,
0.0,14000.0,0.42,2134.76,1.4792107777923512e-05,kg/(N·s),1,
0.0,14000.0,0.44,2023.72,1.546221809341213e-05,kg/(N·s),1,
0.0,14000.0,0.46,1909.84,1.620753570979768e-05,kg/(N·s),1,
0.0,14000.0,0.48,1793.1200000000001,1.704593111448202e-05,kg/(N·s),1,
0.0,14000.0,0.5,1676.3999999999999,1.8001073729420185e-05,kg/(N·s),1,
0.0,14000.0,0.52,1549.36,1.915642587907265e-05,kg/(N·s),1,
0.0,14000.0,0.54,1422.32,2.0518167500984307e-05,kg/(N·s),1,
0.0,14000.0,0.56,1291.0600000000002,2.2164423032237075e-05,kg/(N·s),1,
0.0,14000.0,0.58,1155.5800000000004,2.4210180169265642e-05,kg/(N·s),1,
0.0,14000.0,0.6,1020.1,2.6799333398686404e-05,kg/(N·s),1,
0.0,14000.0,0.62,875.4519999999999,3.0371510945203167e-05,kg/(N·s),1,
0.0,14000.0,0.64,730.804,3.535777034608459e-05,kg/(N·s),1,
0.0,14000.0,0.66,584.6659999999998,4.3027301057355836e-05,kg/(N·s),1,
0.0,14000.0,0.68,437.0379999999995,5.615026610958321e-05,kg/(N·s),1,
0.0,14000.0,0.7000000000000001,289.4099999777971,8.266127639623828e-05,kg/(N·s),1,
0.0,14000.0,0.72,518.636,5.150934374011832e-05,kg/(N·s),1,
0.0,14000.0,0.74,370.83200000000005,7.051764680502221e-05,kg/(N·s),1,
0.0,14000.0,0.76,1300.7600000000027,2.7211630123927518e-05,kg/(N·s),1,
0.0,14000.0,0.78,1165.2800000000027,2.9878999038857566e-05,kg/(N·s),1,
0.0,14000.0,0.8,1029.800000000003,3.324820353466686e-05,kg/(N·s),1,
0.0,14000.0,0.8200000000000001,901.5120000000028,3.7439102308122266e-05,kg/(N·s),1,
0.0,14000.0,0.84,773.2240000000031,4.3020651195513716e-05,kg/(N·s),1,
0.0,14000.0,0.86,649.5640000000029,5.0536667672469353e-05,kg/(N·s),1,
0.0,14000.0,0.88,530.532000000003,6.114315441858333e-05,kg/(N·s),1,
0.0,14000.0,0.9,411.500000000003,7.788578371810401e-05,kg/(N·s),1,
0.0,14000.0,0.92,305.7120000000029,0.00010393573036059996,kg/(N·s),1,
0.0,14000.0,0.9400000000000001,199.9240000000027,0.00015755387047077695,kg/(N·s),1,
0.0,14000.0,0.96,,,,0,The mach number is out of range.
0.0,14000.0,0.98,,,,0,The mach number is out of range.
0.0,14000.0,1.0,,,,0,The mach number is out of range.
0.0,16000.0,0.0,,,,0,The FL is out of range.
0.0,16000.0,0.02,,,,0,The FL is out of range.
0.0,16000.0,0.04,,,,0,The FL is out of range.
0.0,16000.0,0.06,,,,0,The FL is out of range.
0.0,16000.0,0.08,,,,0,The FL is out of range.
0.0,16000.0,0.1,,,,0,The FL is out of range.
0.0,16000.0,0.12,,,,0,The FL is out of range.
0.0,16000.0,0.14,,,,0,The FL is out of range.
0.0,16000.0,0.16,,,,0,The FL is out of range.
0.0,16000.0,0.18,,,,0,The FL is out of range.
0.0,16000.0,0.2,,,,0,The FL is out of range.
0.0,16000.0,0.22,,,,0,The FL is out of range.
0.0,16000.0,0.24,,,,0,The FL is out of range.
0.0,16000.0,0.26,,,,0,The FL is out of range.
0.0,16000.0,0.28,,,,0,The FL is out of range.
0.0,16000.0,0.3,,,,0,The FL is out of range.
0.0,16000.0,0.32,,,,0,The FL is out of range.
0.0,16000.0,0.34,,,,0,The FL is out of range.
0.0,16000.0,0.36,,,,0,The FL is out of range.
0.0,16000.0,0.38,,,,0,The FL is out of range.
0.0,16000.0,0.4,,,,0,The FL is out of range.
0.0,16000.0,0.42,,,,0,The FL is out of range.
0.0,16000.0,0.44,,,,0,The FL is out of range.
0.0,16000.0,0.46,,,,0,The FL is out of range.
0.0,16000.0,0.48,,,,0,The FL is out of range.
0.0,16000.0,0.5,,,,0,The FL is out of range.
0.0,16000.0,0.52,,,,0,The FL is out of range.
0.0,16000.0,0.54,,,,0,The FL is out of range.
0.0,16000.0,0.56,,,,0,The FL is out of range.
0.0,16000.0,0.58,,,,0,The FL is out of range.
0.0,16000.0,0.6,,,,0,The FL is out of range.
0.0,16000.0,0.62,,,,0,The FL is out of range.
0.0,16000.0,0.64,,,,0,The FL is out of range.
0.0,16000.0,0.66,,,,0,The FL is out of range.
0.0,16000.0,0.68,,,,0,The FL is out of range.
0.0,16000.0,0.7000000000000001,,,,0,The FL is out of range.
0.0,16000.0,0.72,,,,0,The FL is out of range.
0.0,16000.0,0.74,,,,0,The FL is out of range.
0.0,16000.0,0.76,,,,0,The FL is out of range.
0.0,16000.0,0.78,,,,0,The FL is out of range.
0.0,16000.0,0.8,,,,0,The FL is out of range.
0.0,16000.0,0.8200000000000001,,,,0,The FL is out of range.
0.0,16000.0,0.84,,,,0,The FL is out of range.
0.0,16000.0,0.86,,,,0,The FL is out of range.
0.0,16000.0,0.88,,,,0,The FL is out of range.
0.0,16000.0,0.9,,,,0,The FL is out of range.
0.0,16000.0,0.92,,,,0,The FL is out of range.
0.0,16000.0,0.9400000000000001,,,,0,The FL is out of range.
0.0,16000.0,0.96,,,,0,The mach number is out of range.
0.0,16000.0,0.98,,,,0,The mach number is out of range.
0.0,16000.0,1.0,,,,0,The mach number is out of range.
0.0,18000.0,0.0,,,,0,The FL is out of range.
0.0,18000.0,0.02,,,,0,The FL is out of range.
0.0,18000.0,0.04,,,,0,The FL is out of range.
0.0,18000.0,0.06,,,,0,The FL is out of range.
0.0,18000.0,0.08,,,,0,The FL is out of range.
0.0,18000.0,0.1,,,,0,The FL is out of range.
0.0,18000.0,0.12,,,,0,The FL is out of range.
0.0,18000.0,0.14,,,,0,The FL is out of range.
0.0,18000.0,0.16,,,,0,The FL is out of range.
0.0,18000.0,0.18,,,,0,The FL is out of range.
0.0,18000.0,0.2,,,,0,The FL is out of range.
0.0,18000.0,0.22,,,,0,The FL is out of range.
0.0,18000.0,0.24,,,,0,The FL is out of range.
0.0,18000.0,0.26,,,,0,The FL is out of range.
0.0,18000.0,0.28,,,,0,The FL is out of range.
0.0,18000.0,0.3,,,,0,The FL is out of range.
0.0,18000.0,0.32,,,,0,The FL is out of range.
0.0,18000.0,0.34,,,,0,The FL is out of range.
0.0,18000.0,0.36,,,,0,The FL is out of range.
0.0,18000.0,0.38,,,,0,The FL is out of range.
0.0,18000.0,0.4,,,,0,The FL is out of range.
0.0,18000.0,0.42,,,,0,The FL is out of range.
0.0,18000.0,0.44,,,,0,The FL is out of range.
0.0,18000.0,0.46,,,,0,The FL is out of range.
0.0,18000.0,0.48,,,,0,The FL is out of range.
0.0,18000.0,0.5,,,,0,The FL is out of range.
0.0,18000.0,0.52,,,,0,The FL is out of range.
0.0,18000.0,0.54,,,,0,The FL is out of range.
0.0,18000.0,0.56,,,,0,The FL is out of range.
0.0,18000.0,0.58,,,,0,The FL is out of range.
0.0,18000.0,0.6,,,,0,The FL is out of range.
0.0,18000.0,0.62,,,,0,The FL is out of range.
0.0,18000.0,0.64,,,,0,The FL is out of range.
0.0,18000.0,0.66,,,,0,The FL is out of range.
0.0,18000.0,0.68,,,,0,The FL is out of range.
0.0,18000.0,0.7000000000000001,,,,0,The FL is out of range.
0.0,18000.0,0.72,,,,0,The FL is out of range.
0.0,18000.0,0.74,,,,0,The FL is out of range.
0.0,18000.0,0.76,,,,0,The FL is out of range.
0.0,18000.0,0.78,,,,0,The FL is out of range.
0.0,18000.0,0.8,,,,0,The FL is out of range.
0.0,18000.0,0.8200000000000001,,,,0,The FL is out of range.
0.0,18000.0,0.84,,,,0,The FL is out of range.
0.0,18000.0,0.86,,,,0,The FL is out of range.
0.0,18000.0,0.88,,,,0,The FL is out of range.
0.0,18000.0,0.9,,,,0,The FL is out of range.
0.0,18000.0,0.92,,,,0,The FL is out of range.
0.0,18000.0,0.9400000000000001,,,,0,The FL is out of range.
0.0,18000.0,0.96,,,,0,The mach number is out of range.
0.0,18000.0,0.98,,,,0,The mach number is out of range.
0.0,18000.0,1.0,,,,0,The mach number is out of range.
0.0,20000.0,0.0,,,,0,The FL is out of range.
0.0,20000.0,0.02,,,,0,The FL is out of range.
0.0,20000.0,0.04,,,,0,The FL is out of range.
0.0,20000.0,0.06,,,,0,The FL is out of range.
0.0,20000.0,0.08,,,,0,The FL is out of range.
0.0,20000.0,0.1,,,,0,The FL is out of range.
0.0,20000.0,0.12,,,,0,The FL is out of range.
0.0,20000.0,0.14,,,,0,The FL is out of range.
0.0,20000.0,0.16,,,,0,The FL is out of range.
0.0,20000.0,0.18,,,,0,The FL is out of range.
0.0,20000.0,0.2,,,,0,The FL is out of range.
0.0,20000.0,0.22,,,,0,The FL is out of range.
0.0,20000.0,0.24,,,,0,The FL is out of range.
0.0,20000.0,0.26,,,,0,The FL is out of range.
0.0,20000.0,0.28,,,,0,The FL is out of range.
0.0,20000.0,0.3,,,,0,The FL is out of range.
0.0,20000.0,0.32,,,,0,The FL is out of range.
0.0,20000.0,0.34,,,,0,The FL is out of range.
0.0,20000.0,0.36,,,,0,The FL is out of range.
0.0,20000.0,0.38,,,,0,The FL is out of range.
0.0,20000.0,0.4,,,,0,The FL is out of range.
0.0,20000.0,0.42,,,,0,The FL is out of range.
0.0,20000.0,0.44,,,,0,The FL is out of range.
0.0,20000.0,0.46,,,,0,The FL is out of range.
0.0,20000.0,0.48,,,,0,The FL is out of range.
0.0,20000.0,0.5,,,,0,The FL is out of range.
0.0,20000.0,0.52,,,,0,The FL is out of range.
0.0,20000.0,0.54,,,,0,The FL is out of range.
0.0,20000.0,0.56,,,,0,The FL is out of range.
0.0,20000.0,0.58,,,,0,The FL is out of range.
0.0,20000.0,0.6,,,,0,The FL is out of range.
0.0,20000.0,0.62,,,,0,The FL is out of range.
0.0,20000.0,0.64,,,,0,The FL is out of range.
0.0,20000.0,0.66,,,,0,The FL is out of range.
0.0,20000.0,0.68,,,,0,The FL is out of range.
0.0,20000.0,0.7000000000000001,,,,0,The FL is out of range.
0.0,20000.0,0.72,,,,0,The FL is out of range.
0.0,20000.0,0.74,,,,0,The FL is out of range.
0.0,20000.0,0.76,,,,0,The FL is out of range.
0.0,20000.0,0.78,,,,0,The FL is out of range.
0.0,20000.0,0.8,,,,0,The FL is out of range.
0.0,20000.0,0.8200000000000001,,,,0,The FL is out of range.
0.0,20000.0,0.84,,,,0,The FL is out of range.
0.0,20000.0,0.86,,,,0,The FL is out of range.
0.0,20000.0,0.88,,,,0,The FL is out of range.
0.0,20000.0,0.9,,,,0,The FL is out of range.
0.0,20000.0,0.92,,,,0,The FL is out of range.
0.0,20000.0,0.9400000000000001,,,,0,The FL is out of range.
0.0,20000.0,0.96,,,,0,The mach number is out of range.
0.0,20000.0,0.98,,,,0,The mach number is out of range.
0.0,20000.0,1.0,,,,0,The mach number is out of range.
0.0,22000.0,0.0,,,,0,The FL is out of range.
0.0,22000.0,0.02,,,,0,The FL is out of range.
0.0,22000.0,0.04,,,,0,The FL is out of range.
0.0,22000.0,0.06,,,,0,The FL is out of range.
0.0,22000.0,0.08,,,,0,The FL is out of range.
0.0,22000.0,0.1,,,,0,The FL is out of range.
0.0,22000.0,0.12,,,,0,The FL is out of range.
0.0,22000.0,0.14,,,,0,The FL is out of range.
0.0,22000.0,0.16,,,,0,The FL is out of range.
0.0,22000.0,0.18,,,,0,The FL is out of range.
0.0,22000.0,0.2,,,,0,The FL is out of range.
0.0,22000.0,0.22,,,,0,The FL is out of range.
0.0,22000.0,0.24,,,,0,The FL is out of range.
0.0,22000.0,0.26,,,,0,The FL is out of range.
0.0,22000.0,0.28,,,,0,The FL is out of range.
0.0,22000.0,0.3,,,,0,The FL is out of range.
0.0,22000.0,0.32,,,,0,The FL is out of range.
0.0,22000.0,0.34,,,,0,The FL is out of range.
0.0,22000.0,0.36,,,,0,The FL is out of range.
0.0,22000.0,0.38,,,,0,The FL is out of range.
0.0,22000.0,0.4,,,,0,The FL is out of range.
0.0,22000.0,0.42,,,,0,The FL is out of range.
0.0,22000.0,0.44,,,,0,The FL is out of range.
0.0,22000.0,0.46,,,,0,The FL is out of range.
0.0,22000.0,0.48,,,,0,The FL is out of range.
0.0,22000.0,0.5,,,,0,The FL is out of range.
0.0,22000.0,0.52,,,,0,The FL is out of range.
0.0,22000.0,0.54,,,,0,The FL is out of range.
0.0,22000.0,0.56,,,,0,The FL is out of range.
0.0,22000.0,0.58,,,,0,The FL is out of range.
0.0,22000.0,0.6,,,,0,The FL is out of range.
0.0,22000.0,0.62,,,,0,The FL is out of range.
0.0,22000.0,0.64,,,,0,The FL is out of range.
0.0,22000.0,0.66,,,,0,The FL is out of range.
0.0,22000.0,0.68,,,,0,The FL is out of range.
0.0,22000.0,0.7000000000000001,,,,0,The FL is out of range.
0.0,22000.0,0.72,,,,0,The FL is out of range.
0.0,22000.0,0.74,,,,0,The FL is out of range.
0.0,22000.0,0.76,,,,0,The FL is out of range.
0.0,22000.0,0.78,,,,0,The FL is out of range.
0.0,22000.0,0.8,,,,0,The FL is out of range.
0.0,22000.0,0.8200000000000001,,,,0,The FL is out of range.
0.0,22000.0,0.84,,,,0,The FL is out of range.
0.0,22000.0,0.86,,,,0,The FL is out of range.
0.0,22000.0,0.88,,,,0,The FL is out of range.
0.0,22000.0,0.9,,,,0,The FL is out of range.
0.0,22000.0,0.92,,,,0,The FL is out of range.
0.0,22000.0,0.9400000000000001,,,,0,The FL is out of range.
0.0,22000.0,0.96,,,,0,The mach number is out of range.
0.0,22000.0,0.98,,,,0,The mach number is out of range.
0.0,22000.0,1.0,,,,0,The mach number is out of range.
0.0,24000.0,0.0,,,,0,The FL is out of range.
0.0,24000.0,0.02,,,,0,The FL is out of range.
0.0,24000.0,0.04,,,,0,The FL is out of range.
0.0,24000.0,0.06,,,,0,The FL is out of range.
0.0,24000.0,0.08,,,,0,The FL is out of range.
0.0,24000.0,0.1,,,,0,The FL is out of range.
0.0,24000.0,0.12,,,,0,The FL is out of range.
0.0,24000.0,0.14,,,,0,The FL is out of range.
0.0,24000.0,0.16,,,,0,The FL is out of range.
0.0,24000.0,0.18,,,,0,The FL is out of range.
0.0,24000.0,0.2,,,,0,The FL is out of range.
0.0,24000.0,0.22,,,,0,The FL is out of range.
0.0,24000.0,0.24,,,,0,The FL is out of range.
0.0,24000.0,0.26,,,,0,The FL is out of range.
0.0,24000.0,0.28,,,,0,The FL is out of range.
0.0,24000.0,0.3,,,,0,The FL is out of range.
0.0,24000.0,0.32,,,,0,The FL is out of range.
0.0,24000.0,0.34,,,,0,The FL is out of range.
0.0,24000.0,0.36,,,,0,The FL is out of range.
0.0,24000.0,0.38,,,,0,The FL is out of range.
0.0,24000.0,0.4,,,,0,The FL is out of range.
0.0,24000.0,0.42,,,,0,The FL is out of range.
0.0,24000.0,0.44,,,,0,The FL is out of range.
0.0,24000.0,0.46,,,,0,The FL is out of range.
0.0,24000.0,0.48,,,,0,The FL is out of range.
0.0,24000.0,0.5,,,,0,The FL is out of range.
0.0,24000.0,0.52,,,,0,The FL is out of range.
0.0,24000.0,0.54,,,,0,The FL is out of range.
0.0,24000.0,0.56,,,,0,The FL is out of range.
0.0,24000.0,0.58,,,,0,The FL is out of range.
0.0,24000.0,0.6,,,,0,The FL is out of range.
0.0,24000.0,0.62,,,,0,The FL is out of range.
0.0,24000.0,0.64,,,,0,The FL is out of range.
0.0,24000.0,0.66,,,,0,The FL is out of range.
0.0,24000.0,0.68,,,,0,The FL is out of range.
0.0,24000.0,0.7000000000000001,,,,0,The FL is out of range.
0.0,24000.0,0.72,,,,0,The FL is out of range.
0.0,24000.0,0.74,,,,0,The FL is out of range.
0.0,24000.0,0.76,,,,0,The FL is out of range.
0.0,24000.0,0.78,,,,0,The FL is out of range.
0.0,24000.0,0.8,,,,0,The FL is out of range.
0.0,24000.0,0.8200000000000001,,,,0,The FL is out of range.
0.0,24000.0,0.84,,,,0,The FL is out of range.
0.0,24000.0,0.86,,,,0,The FL is out of range.
0.0,24000.0,0.88,,,,0,The FL is out of range.
0.0,24000.0,0.9,,,,0,The FL is out of range.
0.0,24000.0,0.92,,,,0,The FL is out of range.
0.0,24000.0,0.9400000000000001,,,,0,The FL is out of range.
0.0,24000.0,0.96,,,,0,The mach number is out of range.
0.0,24000.0,0.98,,,,0,The mach number is out of range.
0.0,24000.0,1.0,,,,0,The mach number is out of range.
0.0,26000.0,0.0,,,,0,The FL is out of range.
0.0,26000.0,0.02,,,,0,The FL is out of range.
0.0,26000.0,0.04,,,,0,The FL is out of range.
0.0,26000.0,0.06,,,,0,The FL is out of range.
0.0,26000.0,0.08,,,,0,The FL is out of range.
0.0,26000.0,0.1,,,,0,The FL is out of range.
0.0,26000.0,0.12,,,,0,The FL is out of range.
0.0,26000.0,0.14,,,,0,The FL is out of range.
0.0,26000.0,0.16,,,,0,The FL is out of range.
0.0,26000.0,0.18,,,,0,The FL is out of range.
0.0,26000.0,0.2,,,,0,The FL is out of range.
0.0,26000.0,0.22,,,,0,The FL is out of range.
0.0,26000.0,0.24,,,,0,The FL is out of range.
0.0,26000.0,0.26,,,,0,The FL is out of range.
0.0,26000.0,0.28,,,,0,The FL is out of range.
0.0,26000.0,0.3,,,,0,The FL is out of range.
0.0,26000.0,0.32,,,,0,The FL is out of range.
0.0,26000.0,0.34,,,,0,The FL is out of range.
0.0,26000.0,0.36,,,,0,The FL is out of range.
0.0,26000.0,0.38,,,,0,The FL is out of range.
0.0,26000.0,0.4,,,,0,The FL is out of range.
0.0,26000.0,0.42,,,,0,The FL is out of range.
0.0,26000.0,0.44,,,,0,The FL is out of range.
0.0,26000.0,0.46,,,,0,The FL is out of range.
0.0,26000.0,0.48,,,,0,The FL is out of range.
0.0,26000.0,0.5,,,,0,The FL is out of range.
0.0,26000.0,0.52,,,,0,The FL is out of range.
0.0,26000.0,0.54,,,,0,The FL is out of range.
0.0,26000.0,0.56,,,,0,The FL is out of range.
0.0,26000.0,0.58,,,,0,The FL is out of range.
0.0,26000.0,0.6,,,,0,The FL is out of range.
0.0,26000.0,0.62,,,,0,The FL is out of range.
0.0,26000.0,0.64,,,,0,The FL is out of range.
0.0,26000.0,0.66,,,,0,The FL is out of range.
0.0,26000.0,0.68,,,,0,The FL is out of range.
0.0,26000.0,0.7000000000000001,,,,0,The FL is out of range.
0.0,26000.0,0.72,,,,0,The FL is out of range.
0.0,26000.0,0.74,,,,0,The FL is out of range.
0.0,26000.0,0.76,,,,0,The FL is out of range.
0.0,26000.0,0.78,,,,0,The FL is out of range.
0.0,26000.0,0.8,,,,0,The FL is out of range.
0.0,26000.0,0.8200000000000001,,,,0,The FL is out of range.
0.0,26000.0,0.84,,,,0,The FL is out of range.
0.0,26000.0,0.86,,,,0,The FL is out of range.
0.0,26000.0,0.88,,,,0,The FL is out of range.
0.0,26000.0,0.9,,,,0,The FL is out of range.
0.0,26000.0,0.92,,,,0,The FL is out of range.
0.0,26000.0,0.9400000000000001,,,,0,The FL is out of range.
0.0,26000.0,0.96,,,,0,The mach number is out of range.
0.0,26000.0,0.98,,,,0,The mach number is out of range.
0.0,26000.0,1.0,,,,0,The mach number is out of range.
0.0,28000.0,0.0,,,,0,The FL is out of range.
0.0,28000.0,0.02,,,,0,The FL is out of range.
0.0,28000.0,0.04,,,,0,The FL is out of range.
0.0,28000.0,0.06,,,,0,The FL is out of range.
0.0,28000.0,0.08,,,,0,The FL is out of range.
0.0,28000.0,0.1,,,,0,The FL is out of range.
0.0,28000.0,0.12,,,,0,The FL is out of range.
0.0,28000.0,0.14,,,,0,The FL is out of range.
0.0,28000.0,0.16,,,,0,The FL is out of range.
0.0,28000.0,0.18,,,,0,The FL is out of range.
0.0,28000.0,0.2,,,,0,The FL is out of range.
0.0,28000.0,0.22,,,,0,The FL is out of range.
0.0,28000.0,0.24,,,,0,The FL is out of range.
0.0,28000.0,0.26,,,,0,The FL is out of range.
0.0,28000.0,0.28,,,,0,The FL is out of range.
0.0,28000.0,0.3,,,,0,The FL is out of range.
0.0,28000.0,0.32,,,,0,The FL is out of range.
0.0,28000.0,0.34,,,,0,The FL is out of range.
0.0,28000.0,0.36,,,,0,The FL is out of range.
0.0,28000.0,0.38,,,,0,The FL is out of range.
0.0,28000.0,0.4,,,,0,The FL is out of range.
0.0,28000.0,0.42,,,,0,The FL is out of range.
0.0,28000.0,0.44,,,,0,The FL is out of range.
0.0,28000.0,0.46,,,,0,The FL is out of range.
0.0,28000.0,0.48,,,,0,The FL is out of range.
0.0,28000.0,0.5,,,,0,The FL is out of range.
0.0,28000.0,0.52,,,,0,The FL is out of range.
0.0,28000.0,0.54,,,,0,The FL is out of range.
0.0,28000.0,0.56,,,,0,The FL is out of range.
0.0,28000.0,0.58,,,,0,The FL is out of range.
0.0,28000.0,0.6,,,,0,The FL is out of range.
0.0,28000.0,0.62,,,,0,The FL is out of range.
0.0,28000.0,0.64,,,,0,The FL is out of range.
0.0,28000.0,0.66,,,,0,The FL is out of range.
0.0,28000.0,0.68,,,,0,The FL is out of range.
0.0,28000.0,0.7000000000000001,,,,0,The FL is out of range.
0.0,28000.0,0.72,,,,0,The FL is out of range.
0.0,28000.0,0.74,,,,0,The FL is out of range.
0.0,28000.0,0.76,,,,0,The FL is out of range.
0.0,28000.0,0.78,,,,0,The FL is out of range.
0.0,28000.0,0.8,,,,0,The FL is out of range.
0.0,28000.0,0.8200000000000001,,,,0,The FL is out of range.
0.0,28000.0,0.84,,,,0,The FL is out of range.
0.0,28000.0,0.86,,,,0,The FL is out of range.
0.0,28000.0,0.88,,,,0,The FL is out of range.
0.0,28000.0,0.9,,,,0,The FL is out of range.
0.0,28000.0,0.92,,,,0,The FL is out of range.
0.0,28000.0,0.9400000000000001,,,,0,The FL is out of range.
0.0,28000.0,0.96,,,,0,The mach number is out of range.
0.0,28000.0,0.98,,,,0,The mach number is out of range.
0.0,28000.0,1.0,,,,0,The mach number is out of range.
0.0,30000.0,0.0,,,,0,The FL is out of range.
0.0,30000.0,0.02,,,,0,The FL is out of range.
0.0,30000.0,0.04,,,,0,The FL is out of range.
0.0,30000.0,0.06,,,,0,The FL is out of range.
0.0,30000.0,0.08,,,,0,The FL is out of range.
0.0,30000.0,0.1,,,,0,The FL is out of range.
0.0,30000.0,0.12,,,,0,The FL is out of range.
0.0,30000.0,0.14,,,,0,The FL is out of range.
0.0,30000.0,0.16,,,,0,The FL is out of range.
0.0,30000.0,0.18,,,,0,The FL is out of range.
0.0,30000.0,0.2,,,,0,The FL is out of range.
0.0,30000.0,0.22,,,,0,The FL is out of range.
0.0,30000.0,0.24,,,,0,The FL is out of range.
0.0,30000.0,0.26,,,,0,The FL is out of range.
0.0,30000.0,0.28,,,,0,The FL is out of range.
0.0,30000.0,0.3,,,,0,The FL is out of range.
0.0,30000.0,0.32,,,,0,The FL is out of range.
0.0,30000.0,0.34,,,,0,The FL is out of range.
0.0,30000.0,0.36,,,,0,The FL is out of range.
0.0,30000.0,0.38,,,,0,The FL is out of range.
0.0,30000.0,0.4,,,,0,The FL is out of range.
0.0,30000.0,0.42,,,,0,The FL is out of range.
0.0,30000.0,0.44,,,,0,The FL is out of range.
0.0,30000.0,0.46,,,,0,The FL is out of range.
0.0,30000.0,0.48,,,,0,The FL is out of range.
0.0,30000.0,0.5,,,,0,The FL is out of range.
0.0,30000.0,0.52,,,,0,The FL is out of range.
0.0,30000.0,0.54,,,,0,The FL is out of range.
0.0,30000.0,0.56,,,,0,The FL is out of range.
0.0,30000.0,0.58,,,,0,The FL is out of range.
